age,room_service,food_court,shopping_mall,spa,vr_deck,name,earth,europa,mars,unknown,cryo_sleep_false,cryo_sleep_true,cryo_sleep_unknown,num,deck_a,deck_b,deck_c,deck_d,deck_e,deck_f,deck_g,deck_t,deck_unknown,side_p,side_s,side_unknown,destination_55_cancri_e,destination_pso_j318_5_22,destination_trappist_1_e,destination_unknown,vip_false,vip_true,transported_false,transported_true
52.0,0.0,0.0,0.0,0.0,0.0,Royce Douglasen,0,0,0,1,0,1,0,433,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
16.0,0.0,1115.0,0.0,1674.0,132.0,Candra Douglasen,1,0,0,0,1,0,0,527,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
16.0,0.0,,0.0,0.0,0.0,Elancy Douglasen,1,0,0,0,0,1,0,433,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
16.0,0.0,0.0,0.0,0.0,0.0,Molley Hurles,1,0,0,0,0,1,0,435,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
6.0,0.0,0.0,0.0,0.0,0.0,Jilly Hurles,1,0,0,0,1,0,0,435,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
10.0,0.0,0.0,0.0,0.0,0.0,Eggies Wate,0,0,1,0,1,0,0,567,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
27.0,1709.0,4.0,24.0,0.0,0.0,Mark Prity,0,0,1,0,1,0,0,81,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
45.0,0.0,726.0,0.0,281.0,1257.0,Naschab Forous,0,1,0,0,1,0,0,100,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
26.0,2381.0,1772.0,0.0,0.0,2618.0,Giedia Arterate,0,1,0,0,1,0,0,100,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
29.0,1049.0,0.0,0.0,0.0,0.0,Tyog Ses,0,0,1,0,1,0,0,187,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
38.0,0.0,0.0,0.0,,0.0,Heryle Daughessey,1,0,0,0,0,1,0,442,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
19.0,1.0,143.0,0.0,254.0,107.0,Garry Leetersoney,1,0,0,0,1,0,0,163,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
43.0,471.0,0.0,133.0,2.0,692.0,Jackix Cake,0,0,1,0,1,0,0,164,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
15.0,746.0,0.0,2.0,0.0,11.0,Nelle Gregordy,1,0,0,0,1,0,0,528,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
31.0,1511.0,0.0,310.0,0.0,0.0,Libers Pre,0,0,1,0,1,0,0,568,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0
52.0,758.0,0.0,356.0,5.0,0.0,Apix Wala,0,0,1,0,1,0,0,569,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
49.0,0.0,0.0,0.0,0.0,0.0,Stisps Chrie,0,0,1,0,0,0,1,570,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
29.0,143.0,548.0,0.0,0.0,0.0,Kimmie Mickersones,1,0,0,0,1,0,0,529,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
18.0,600.0,0.0,0.0,179.0,11.0,Timmie Daviddley,1,0,0,0,1,0,0,571,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
41.0,0.0,0.0,0.0,0.0,0.0,Permit Must,0,0,1,0,0,1,0,530,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
9.0,0.0,0.0,0.0,0.0,0.0,Jarena Ballocks,1,0,0,0,1,0,0,444,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
,0.0,0.0,0.0,0.0,0.0,Ollip Ballocks,1,0,0,0,0,1,0,444,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
58.0,0.0,82.0,0.0,758.0,0.0,Thel Ballocks,1,0,0,0,1,0,0,165,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
39.0,0.0,0.0,0.0,0.0,907.0,Wandy Summington,1,0,0,0,1,0,0,188,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
13.0,911.0,1.0,0.0,74.0,0.0,Heidie Santry,1,0,0,0,1,0,0,166,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
36.0,0.0,0.0,0.0,0.0,0.0,Beneba Glousspidy,0,1,0,0,0,1,0,85,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
23.0,253.0,0.0,0.0,888.0,0.0,Guink Corte,0,0,1,0,1,0,0,572,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
24.0,,0.0,0.0,0.0,0.0,Dennya Fielson,1,0,0,0,0,1,0,446,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
33.0,0.0,0.0,170.0,14.0,810.0,Iree Kimons,1,0,0,0,1,0,0,167,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
18.0,0.0,0.0,0.0,0.0,0.0,Matty Rigginsen,1,0,0,0,0,0,1,438,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
2.0,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,1,0,438,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,Chery Rigginsen,1,0,0,0,0,1,0,438,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
36.0,625.0,0.0,260.0,0.0,0.0,Bobina Leonzaley,1,0,0,0,1,0,0,439,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
15.0,254.0,0.0,10.0,180.0,0.0,Paulah Leonzaley,1,0,0,0,1,0,0,439,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
31.0,91.0,756.0,0.0,0.0,12.0,Sony Reynoldez,1,0,0,0,1,0,0,168,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
42.0,0.0,0.0,213.0,166.0,1209.0,Racily Reyervaney,1,0,0,0,1,0,0,189,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
27.0,1502.0,1.0,0.0,0.0,0.0,Callix Curie,0,0,1,0,1,0,0,532,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
36.0,123.0,3.0,,7.0,0.0,Herina Cartz,1,0,0,0,1,0,0,533,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,Raceky Cartz,1,0,0,0,1,0,0,442,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
3.0,0.0,0.0,0.0,0.0,0.0,Doryn Cartz,1,0,0,0,0,1,0,442,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
22.0,0.0,837.0,192.0,0.0,,Lindy Fishopper,1,0,0,0,1,0,0,573,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
56.0,0.0,1721.0,0.0,96.0,0.0,Oraine Gainebergan,1,0,0,0,1,0,0,443,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
23.0,0.0,0.0,0.0,757.0,0.0,Patoya Meyersones,1,0,0,0,1,0,0,444,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
25.0,314.0,2.0,648.0,92.0,0.0,Whark Teake,0,0,1,0,1,0,0,94,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
29.0,3.0,0.0,3.0,0.0,697.0,Coreen Bushins,1,0,0,0,1,0,0,575,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
17.0,0.0,1195.0,31.0,0.0,0.0,Crisey Mcbriddley,1,0,0,0,1,0,0,575,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
13.0,412.0,4.0,0.0,0.0,551.0,Aleroy Bushins,1,0,0,0,1,0,0,575,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
35.0,2301.0,0.0,414.0,,0.0,Gorice Fisty,0,0,1,0,1,0,0,82,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
53.0,,0.0,0.0,0.0,0.0,Yogal Fisty,0,0,1,0,0,1,0,576,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
24.0,14.0,702.0,0.0,0.0,0.0,Eilace Chanan,1,0,0,0,1,0,0,578,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
38.0,0.0,0.0,0.0,0.0,0.0,Marice Williotters,1,0,0,0,0,1,0,447,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
21.0,0.0,0.0,0.0,0.0,0.0,Alteron Emetillove,0,1,0,0,0,1,0,83,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
29.0,2.0,8.0,0.0,2864.0,155.0,Gatrin Emetillove,0,1,0,0,1,0,0,83,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
46.0,0.0,0.0,1661.0,52.0,8.0,Monard Walterson,1,0,0,0,1,0,0,448,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
58.0,,0.0,0.0,0.0,0.0,Wasaleh Clindy,0,1,0,0,0,1,0,102,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
53.0,0.0,1.0,0.0,195.0,493.0,Luise Franankson,1,0,0,0,1,0,0,190,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
21.0,13.0,,1098.0,64.0,1.0,Stelly Salez,1,0,0,0,1,0,0,535,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
27.0,0.0,0.0,0.0,0.0,0.0,Harlos Ramoran,1,0,0,0,0,1,0,449,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
31.0,0.0,0.0,0.0,0.0,0.0,Idave Carverson,1,0,0,0,0,1,0,450,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
23.0,0.0,0.0,0.0,0.0,0.0,Asch Simous,0,1,0,0,0,1,0,86,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
41.0,0.0,320.0,4333.0,1313.0,51.0,Cheliak Simous,0,1,0,0,1,0,0,86,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
29.0,3.0,933.0,0.0,674.0,731.0,Izarino Simous,0,1,0,0,1,0,0,86,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
54.0,0.0,37.0,0.0,4689.0,0.0,Tarrak Simous,0,1,0,0,1,0,0,86,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
43.0,0.0,9923.0,660.0,10.0,266.0,Zaninon Simous,0,1,0,0,1,0,0,86,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
36.0,0.0,0.0,0.0,0.0,0.0,Duana Figuez,1,0,0,0,0,1,0,446,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
48.0,784.0,87.0,0.0,0.0,1.0,Darrie Mcinton,1,0,0,0,1,0,0,169,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
34.0,10.0,5659.0,15.0,3.0,0.0,Genons Brantcable,0,1,0,0,1,0,0,103,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
42.0,0.0,802.0,0.0,2622.0,671.0,Bottom Brantcable,0,1,0,0,1,0,0,103,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
17.0,0.0,0.0,0.0,863.0,0.0,,1,0,0,0,1,0,0,536,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
22.0,0.0,0.0,0.0,0.0,1345.0,Violan Burchanez,1,0,0,0,1,0,0,580,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
37.0,6.0,437.0,,54.0,3030.0,Furudra Timleplet,0,1,0,0,1,0,0,23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
38.0,0.0,0.0,0.0,0.0,0.0,Menchah Timleplet,0,1,0,0,0,1,0,23,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
21.0,3.0,0.0,0.0,881.0,0.0,Idace Barrilloney,1,0,0,0,1,0,0,447,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
23.0,0.0,0.0,0.0,0.0,0.0,Sony Barrilloney,0,0,0,1,0,1,0,447,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
27.0,1.0,767.0,0.0,13104.0,3657.0,Taurius Frogauded,0,1,0,0,1,0,0,87,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
23.0,18.0,2595.0,0.0,0.0,122.0,Evane Chavezalez,1,0,0,0,1,0,0,581,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
19.0,0.0,0.0,366.0,268.0,0.0,Allena Blacks,1,0,0,0,1,0,0,582,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
28.0,948.0,0.0,64.0,170.0,0.0,Boon Gene,0,0,1,0,1,0,0,95,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
33.0,0.0,0.0,154.0,22.0,820.0,Rancy Vincenton,1,0,0,0,1,0,0,171,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
24.0,0.0,0.0,0.0,0.0,0.0,Craine Vincenton,1,0,0,0,0,1,0,452,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,Wenten Monrad,1,0,0,0,0,1,0,452,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
41.0,0.0,0.0,0.0,0.0,0.0,Dianie Ellahan,1,0,0,0,0,1,0,453,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
19.0,0.0,0.0,0.0,0.0,0.0,Oraine Jorden,1,0,0,0,0,1,0,454,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
44.0,0.0,0.0,0.0,0.0,871.0,Chery Charpelaney,1,0,0,0,1,0,0,537,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
43.0,803.0,0.0,384.0,120.0,0.0,Hock Grean,0,0,1,0,1,0,0,538,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
14.0,0.0,0.0,0.0,0.0,0.0,Therek Bryants,1,0,0,0,0,1,0,449,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
18.0,0.0,0.0,0.0,0.0,0.0,Fredy Smalloney,0,0,0,1,0,1,0,455,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
25.0,237.0,0.0,910.0,0.0,12.0,Sealfs Sutty,0,0,0,1,1,0,0,584,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,Krus Betie,0,0,1,0,1,0,0,585,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
4.0,0.0,0.0,0.0,0.0,0.0,Corse Betie,0,0,1,0,0,1,0,585,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
24.0,165.0,0.0,981.0,2.0,0.0,Wifel Betie,0,0,1,0,1,0,0,585,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
38.0,77.0,169.0,0.0,0.0,470.0,Stal Ocherman,1,0,0,0,1,0,0,586,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
44.0,0.0,0.0,0.0,0.0,0.0,Valex Lopelases,1,0,0,0,0,1,0,457,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
57.0,0.0,0.0,0.0,0.0,0.0,Brance Shephendery,1,0,0,0,0,1,0,458,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
3.0,0.0,0.0,,0.0,0.0,Patsya Harverez,0,0,0,1,0,1,0,450,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
5.0,0.0,0.0,0.0,0.0,,Salley Harverez,1,0,0,0,0,0,1,450,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
3.0,0.0,,0.0,0.0,0.0,Rayne Harverez,1,0,0,0,0,1,0,450,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
18.0,0.0,0.0,0.0,0.0,0.0,Annaha Harverez,1,0,0,0,0,1,0,450,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
8.0,0.0,0.0,0.0,0.0,0.0,Melvia Harverez,0,0,0,1,0,1,0,450,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
21.0,0.0,0.0,0.0,0.0,0.0,Smark Parté,0,0,1,0,0,1,0,587,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
35.0,0.0,0.0,0.0,0.0,0.0,Shain Rinicapead,0,1,0,0,0,1,0,104,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
47.0,0.0,0.0,0.0,0.0,0.0,Popow Sake,0,0,1,0,0,0,1,539,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
28.0,1581.0,213.0,0.0,18.0,3051.0,Teron Pabler,0,1,0,0,1,0,0,96,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
49.0,20.0,6807.0,174.0,3538.0,2473.0,Terops Pabler,0,1,0,0,1,0,0,96,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
23.0,0.0,824.0,0.0,495.0,1479.0,Weznif Fandomatty,0,1,0,0,1,0,0,86,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
19.0,0.0,1.0,0.0,2085.0,55.0,Naviton Impress,0,1,0,0,1,0,0,86,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
34.0,0.0,250.0,23.0,0.0,514.0,,1,0,0,0,1,0,0,173,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
40.0,0.0,11.0,0.0,2205.0,1295.0,Bosonan Coniple,0,1,0,0,1,0,0,105,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
26.0,0.0,186.0,,548.0,5058.0,Sadirk Unaring,0,1,0,0,1,0,0,24,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
23.0,0.0,0.0,,3.0,1919.0,Sergia Mcgoway,1,0,0,0,1,0,0,588,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
22.0,0.0,0.0,0.0,0.0,0.0,Whee Cure,0,0,1,0,1,0,0,174,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
51.0,1.0,3935.0,0.0,146.0,0.0,Achib Heedry,0,1,0,0,1,0,0,107,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
44.0,672.0,0.0,0.0,0.0,20.0,Jacky Hortis,1,0,0,0,1,0,0,540,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
50.0,357.0,0.0,657.0,0.0,0.0,Apsps Terte,0,0,1,0,1,0,0,175,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
28.0,0.0,0.0,0.0,0.0,0.0,Margio Lardsonald,1,0,0,0,0,1,0,452,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
13.0,0.0,0.0,0.0,0.0,0.0,Thery Cardsay,1,0,0,0,0,1,0,464,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
21.0,33.0,126.0,0.0,461.0,0.0,Guadae Jeffey,1,0,0,0,1,0,0,465,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0
20.0,56.0,757.0,111.0,0.0,0.0,Lonnez Browlerson,1,0,0,0,1,0,0,544,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
14.0,0.0,,14.0,692.0,809.0,Phia Buckentry,1,0,0,0,1,0,0,591,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
38.0,0.0,896.0,0.0,,4168.0,Duhra Fulous,0,1,0,0,1,0,0,108,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
29.0,631.0,,0.0,40.0,0.0,Hanry Larlowelley,1,0,0,0,1,0,0,545,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
36.0,0.0,0.0,0.0,0.0,0.0,Iononus Fictful,0,1,0,0,0,1,0,109,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
16.0,0.0,0.0,0.0,0.0,0.0,Mesatik Fictful,0,1,0,0,0,1,0,109,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
40.0,0.0,,0.0,0.0,0.0,Dilath Fictful,0,1,0,0,0,1,0,109,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
,0.0,0.0,0.0,0.0,0.0,Navior Excialing,0,1,0,0,0,1,0,98,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
18.0,154.0,22.0,77.0,1053.0,0.0,Ianna Antoshipson,1,0,0,0,1,0,0,546,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
17.0,5.0,756.0,0.0,0.0,0.0,Evaley Marson,1,0,0,0,1,0,0,547,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
32.0,0.0,0.0,0.0,0.0,0.0,Cowlat Gooki,0,0,1,0,0,1,0,193,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
27.0,0.0,2.0,49.0,0.0,801.0,Therek Thony,1,0,0,0,1,0,0,466,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
34.0,2904.0,23.0,7.0,0.0,81.0,Goos Corie,0,0,1,0,1,0,0,88,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
53.0,520.0,0.0,442.0,0.0,0.0,Hammet Corie,0,0,1,0,1,0,0,88,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
36.0,0.0,0.0,0.0,0.0,0.0,Hadirk Wheededly,0,1,0,0,0,1,0,110,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
41.0,71.0,0.0,1617.0,31.0,0.0,Smats Bane,0,0,1,0,1,0,0,89,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
51.0,819.0,4.0,92.0,38.0,0.0,Trisp Bane,0,0,1,0,1,0,0,176,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
61.0,0.0,0.0,0.0,0.0,0.0,Anton Vantonson,1,0,0,0,0,1,0,467,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
59.0,0.0,0.0,1.0,920.0,1.0,Nancey Willynnedy,1,0,0,0,1,0,0,454,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
17.0,0.0,0.0,0.0,,0.0,Acruxon Unregul,0,1,0,0,0,1,0,88,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
27.0,0.0,0.0,0.0,0.0,0.0,Sarthim Unregul,0,1,0,0,0,1,0,88,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
57.0,0.0,1431.0,0.0,30.0,337.0,Jonard Leblanchez,1,0,0,0,1,0,0,455,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
39.0,2127.0,,23.0,0.0,0.0,Alls Birte,0,0,1,0,1,0,0,194,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
55.0,0.0,0.0,0.0,0.0,0.0,Zinonon Frolestty,0,1,0,0,0,1,0,107,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
42.0,173.0,656.0,0.0,0.0,23.0,Andyn Brenney,1,0,0,0,1,0,0,456,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
36.0,418.0,40.0,7.0,338.0,0.0,Berly Vinozarks,1,0,0,0,1,0,0,592,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
42.0,44.0,0.0,3648.0,0.0,9.0,Grey Ancy,0,0,1,0,1,0,0,593,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
32.0,0.0,0.0,0.0,0.0,0.0,Lynnee Wooterston,1,0,0,0,0,1,0,468,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
6.0,0.0,0.0,0.0,0.0,0.0,Walley Brightez,1,0,0,0,1,0,0,457,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
15.0,0.0,0.0,0.0,0.0,0.0,Clarry Dillips,1,0,0,0,0,1,0,458,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
28.0,0.0,93.0,1282.0,0.0,0.0,Brene Hanner,1,0,0,0,1,0,0,595,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
37.0,912.0,0.0,0.0,,0.0,Coats Erle,0,0,1,0,1,0,0,90,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
44.0,0.0,0.0,744.0,62.0,3.0,Gabrie Reenez,1,0,0,0,1,0,0,459,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
71.0,901.0,0.0,1698.0,0.0,0.0,Kad Gele,0,0,1,0,1,0,0,597,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0
44.0,0.0,351.0,0.0,3.0,3447.0,Jabbab Cattyried,0,1,0,0,1,0,0,89,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
36.0,0.0,0.0,0.0,0.0,0.0,Suhain Cattyried,0,1,0,0,0,1,0,89,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
18.0,4.0,904.0,0.0,0.0,1.0,Gleney Ortinericey,1,0,0,0,1,0,0,460,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
3.0,0.0,0.0,0.0,0.0,0.0,Glena Coolerson,1,0,0,0,1,0,0,469,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
